29020000	Bankhaus Neelmeyer	Bremen	2.1	https://www.bv-activebanking.de/hbciTunnel/hbciTransfer.jsp
27131300	Bankhaus Rautenschlein	Schöningen	3.0	https://hbci11.fiducia.de/cgi-bin/hbciservlet
69230010	Bankhaus Reithinger KG	Singen	3.0	https://hbci11.fiducia.de/cgi-bin/hbciservlet
27032500	Bankhaus Seeliger	Wolfenbüttel	2.1	https://www.bv-activebanking.de/hbciTunnel/hbciTransfer.jsp
53261202	Bankverein Bebra	Bebra	3.0	https://hbci11.fiducia.de/cgi-bin/hbciservlet
48021900	Bankverein Werther AG	Werther	3.0	https://hbci-pintan.gad.de/cgi-bin/hbciservlet
52020000	BASF Bank	Ludwigshafen am Rhein	3.0	https://hbci11.fiducia.de/cgi-bin/hbciservlet
10020890	Bayerische Hypo- und Vereinsbank AG - HVB	Berlin	3.0	https://hbci-01.hypovereinsbank.de/bank/hbci
10020890	Bayerische Hypo- und Vereinsbank AG - HVB	Kleinmachnow	3.0	https://hbci-01.hypovereinsbank.de/bank/hbci
10020890	Bayerische Hypo- und Vereinsbank AG - HVB	Oranienburg	3.0	https://hbci-01.hypovereinsbank.de/bank/hbci
10020890	Bayerische Hypo- und Vereinsbank AG - HVB	Brandenburg an der Havel	3.0	https://hbci-01.hypovereinsbank.de/bank/hbci
10020890	Bayerische Hypo- und Vereinsbank AG - HVB	Königs Wusterhausen	3.0	https://hbci-01.hypovereinsbank.de/bank/hbci
10020890	Bayerische Hypo- und Vereinsbank AG - HVB	Fürstenwalde /Spree	3.0	https://hbci-01.hypovereinsbank.de/bank/hbci
30220190	Bayerische Hypo- und Vereinsbank AG - HVB	Düsseldorf	3.0	https://hbci-01.hypovereinsbank.de/bank/hbci
30220190	Bayerische Hypo- und Vereinsbank AG - HVB	Münster, Westf	3.0	https://hbci-01.hypovereinsbank.de/bank/hbci
30220190	Bayerische Hypo- und Vereinsbank AG - HVB	Krefeld	3.0	https://hbci-01.hypovereinsbank.de/bank/hbci
30220190	Bayerische Hypo- und Vereinsbank AG - HVB	Bochum	3.0	https://hbci-01.hypovereinsbank.de/bank/hbci
30220190	Bayerische Hypo- und Vereinsbank AG - HVB	Duisburg	3.0	https://hbci-01.hypovereinsbank.de/bank/hbci
30220190	Bayerische Hypo- und Vereinsbank AG - HVB	Recklinghausen, Westf	3.0	https://hbci-01.hypovereinsbank.de/bank/hbci
30220190	Bayerische Hypo- und Vereinsbank AG - HVB	Mönchengladbach	3.0	https://hbci-01.hypovereinsbank.de/bank/hbci
30220190	Bayerische Hypo- und Vereinsbank AG - HVB	Meerbusch	3.0	https://hbci-01.hypovereinsbank.de/bank/hbci
30220190	Bayerische Hypo- und Vereinsbank AG - HVB	Gelsenkirchen	3.0	https://hbci-01.hypovereinsbank.de/bank/hbci
33020190	Bayerische Hypo- und Vereinsbank AG - HVB	Wuppertal	3.0	https://hbci-01.hypovereinsbank.de/bank/hbci
36020186	Bayerische Hypo- und Vereinsbank AG - HVB	Essen, Ruhr	3.0	https://hbci-01.hypovereinsbank.de/bank/hbci
36020186	Bayerische Hypo- und Vereinsbank AG - HVB	Mülheim an der Ruhr	3.0	https://hbci-01.hypovereinsbank.de/bank/hbci
36020186	Bayerische Hypo- und Vereinsbank AG - HVB	Hagen, Westf	3.0	https://hbci-01.hypovereinsbank.de/bank/hbci
37020090	Bayerische Hypo- und Vereinsbank AG - HVB	Köln	3.0	https://hbci-01.hypovereinsbank.de/bank/hbci
37020090	Bayerische Hypo- und Vereinsbank AG - HVB	Aachen	3.0	https://hbci-01.hypovereinsbank.de/bank/hbci
38020090	Bayerische Hypo- und Vereinsbank AG - HVB	Bonn	3.0	https://hbci-01.hypovereinsbank.de/bank/hbci
44020090	Bayerische Hypo- und Vereinsbank AG - HVB	Dortmund	3.0	https://hbci-01.hypovereinsbank.de/bank/hbci
48020086	Bayerische Hypo- und Vereinsbank AG - HVB	Bielefeld	3.0	https://hbci-01.hypovereinsbank.de/bank/hbci
50320191	Bayerische Hypo- und Vereinsbank AG - HVB	Frankfurt am Main	3.0	https://hbci-01.hypovereinsbank.de/bank/hbci
50320191	Bayerische Hypo- und Vereinsbank AG - HVB	Hanau	3.0	https://hbci-01.hypovereinsbank.de/bank/hbci
50320191	Bayerische Hypo- und Vereinsbank AG - HVB	Bad Homburg v d Höhe	3.0	https://hbci-01.hypovereinsbank.de/bank/hbci
50520190	Bayerische Hypo- und Vereinsbank AG - HVB	Offenbach am Main	3.0	https://hbci-01.hypovereinsbank.de/bank/hbci
50520190	Bayerische Hypo- und Vereinsbank AG - HVB	Rodgau	3.0	https://hbci-01.hypovereinsbank.de/bank/hbci
50820292	Bayerische Hypo- und Vereinsbank AG - HVB	Darmstadt	3.0	https://hbci-01.hypovereinsbank.de/bank/hbci
51020186	Bayerische Hypo- und Vereinsbank AG - HVB	Wiesbaden	3.0	https://hbci-01.hypovereinsbank.de/bank/hbci
54020090	Bayerische Hypo- und Vereinsbank AG - HVB	Kaiserslautern	3.0	https://hbci-01.hypovereinsbank.de/bank/hbci
54220091	Bayerische Hypo- und Vereinsbank AG - HVB	Pirmasens	3.0	https://hbci-01.hypovereinsbank.de/bank/hbci
54520194	Bayerische Hypo- und Vereinsbank AG - HVB	Kusel	3.0	https://hbci-01.hypovereinsbank.de/bank/hbci
54520194	Bayerische Hypo- und Vereinsbank AG - HVB	Hauenstein, Pfalz	3.0	https://hbci-01.hypovereinsbank.de/bank/hbci
54520194	Bayerische Hypo- und Vereinsbank AG - HVB	Grünstadt	3.0	https://hbci-01.hypovereinsbank.de/bank/hbci
54520194	Bayerische Hypo- und Vereinsbank AG - HVB	Haßloch, Pfalz	3.0	https://hbci-01.hypovereinsbank.de/bank/hbci
54520194	Bayerische Hypo- und Vereinsbank AG - HVB	Germersheim	3.0	https://hbci-01.hypovereinsbank.de/bank/hbci
54520194	Bayerische Hypo- und Vereinsbank AG - HVB	Annweiler am Trifels	3.0	https://hbci-01.hypovereinsbank.de/bank/hbci
54520194	Bayerische Hypo- und Vereinsbank AG - HVB	Worms	3.0	https://hbci-01.hypovereinsbank.de/bank/hbci
54520194	Bayerische Hypo- und Vereinsbank AG - HVB	Ludwigshafen am Rhein	3.0	https://hbci-01.hypovereinsbank.de/bank/hbci
54520194	Bayerische Hypo- und Vereinsbank AG - HVB	Frankenthal (Pfalz)	3.0	https://hbci-01.hypovereinsbank.de/bank/hbci
54520194	Bayerische Hypo- und Vereinsbank AG - HVB	Schifferstadt	3.0	https://hbci-01.hypovereinsbank.de/bank/hbci
54520194	Bayerische Hypo- und Vereinsbank AG - HVB	Speyer	3.0	https://hbci-01.hypovereinsbank.de/bank/hbci
54520194	Bayerische Hypo- und Vereinsbank AG - HVB	Landau in der Pfalz	3.0	https://hbci-01.hypovereinsbank.de/bank/hbci
54620093	Bayerische Hypo- und Vereinsbank AG - HVB	Neustadt an der Weinstraße	3.0	https://hbci-01.hypovereinsbank.de/bank/hbci
55020486	Bayerische Hypo- und Vereinsbank AG - HVB	Mainz a Rhein	3.0	https://hbci-01.hypovereinsbank.de/bank/hbci
56020086	Bayerische Hypo- und Vereinsbank AG - HVB	Bad Kreuznach	3.0	https://hbci-01.hypovereinsbank.de/bank/hbci
57020086	Bayerische Hypo- und Vereinsbank AG - HVB	Koblenz am Rhein	3.0	https://hbci-01.hypovereinsbank.de/bank/hbci
58520086	Bayerische Hypo- und Vereinsbank AG - HVB	Trier	3.0	https://hbci-01.hypovereinsbank.de/bank/hbci
59020090	Bayerische Hypo- und Vereinsbank AG - HVB	Zweibrücken, Pfalz	3.0	https://hbci-01.hypovereinsbank.de/bank/hbci
59020090	Bayerische Hypo- und Vereinsbank AG - HVB	Sulzbach, Saar	3.0	https://hbci-01.hypovereinsbank.de/bank/hbci
59020090	Bayerische Hypo- und Vereinsbank AG - HVB	Völklingen	3.0	https://hbci-01.hypovereinsbank.de/bank/hbci
